Airline_ID,Airline_Name,Flight_Number,Departure_Date,Arrival_Date,Departure_Time,Arrival_Time,Booking_Code,Passenger_Name,Seat_Number,Class,Fare,Extras,Loyalty_Points,Status,Gate,Terminal,Baggage_Claim,Duration_Hours,Layovers,Layover_Locations,Aircraft_Type,Pilot,Cabin_Crew,Inflight_Entertainment,Meal_Option,WiFi,Window_Seat,Aisle_Seat,Emergency_Exit_Row,Number_Of_Stops,Reward_Program_Member
10,Allegiant Air,5828,2023-06-26 20:25:49,2023-09-30 23:37:36,05:02:41,03:40:32,BQPV,Name_ASAVW,SeatYFG,First,221.45,Meal,0,Confirmed,GateSA,D,ClaimCHD,7.42,1,LOCOWI,TypeRAK,Pilot_HPZI,Crew_WFDG,Yes,Vegetarian,Not Available,False,True,False,2,No
10,Allegiant Air,2007,2023-05-02 13:55:48,2023-08-12 20:09:32,01:22:05,14:16:54,BGXO,Name_BNTBR,SeatDNP,Economy,195.38,Extra Baggage,2067,Pending,GateEV,A,ClaimQUZ,4.65,1,LOCIRM,TypeXNF,Pilot_FRMY,Crew_ZQCD,Yes,Vegetarian,Not Available,True,False,False,0,Yes
10,Allegiant Air,2222,2023-02-09 09:13:06,2023-10-02 23:14:18,19:56:53,00:52:38,BTPK,Name_KXUKL,SeatYRR,Economy,602.56,Meal,0,Cancelled,GateFZ,A,ClaimMBU,10.22,2,LOCJAR,TypeWHS,Pilot_UZMF,Crew_FRKO,Yes,No Meal,Not Available,True,True,True,1,Yes
10,Allegiant Air,3522,2023-05-22 02:40:28,2023-06-14 06:22:44,19:23:47,01:59:13,BRZV,Name_BNXXR,SeatFVS,Business,433.35,Extra Baggage,0,Pending,GateGY,B,ClaimSMB,3.11,2,LOCTYG,TypeQGO,Pilot_JZYY,Crew_UARE,Yes,No Meal,Not Available,False,True,True,2,Yes
10,Allegiant Air,4104,2023-05-21 00:54:24,2023-09-11 19:26:41,04:33:48,17:09:50,BLQE,Name_MBBJX,SeatFTV,First,207.98,Extra Baggage,0,Pending,GateKT,C,ClaimFLU,9.89,0,LOCOQW,TypeBIY,Pilot_HOMB,Crew_DKAI,No,Vegetarian,Not Available,False,False,False,2,Yes
10,Allegiant Air,7587,2023-07-15 20:27:04,2023-12-24 04:45:49,18:56:03,13:53:42,BGPN,Name_JOXIR,SeatGUU,First,835.68,No Extras,3361,Confirmed,GateJU,D,ClaimFOT,9.98,0,LOCFBG,TypeQYZ,Pilot_UXEG,Crew_FOKI,No,No Meal,Available,False,True,True,0,No
10,Allegiant Air,2251,2023-06-01 14:26:53,2023-07-13 08:59:49,05:15:19,01:50:01,BOYX,Name_QCNCF,SeatGNB,First,57.82,Meal,0,Cancelled,GateIQ,D,ClaimTTY,4.35,1,LOCQGI,TypeGWN,Pilot_HQZO,Crew_KDPW,Yes,Vegan,Available,True,False,True,1,No
10,Allegiant Air,2277,2023-01-10 21:17:04,2023-11-25 22:46:47,23:19:07,20:49:40,BQHK,Name_YLWOU,SeatXXI,First,564.85,Extra Baggage,4631,Confirmed,GateSG,B,ClaimHTG,7.25,0,LOCHWZ,TypeSLU,Pilot_XQKL,Crew_TUIE,Yes,Vegetarian,Available,True,False,True,0,No
10,Allegiant Air,4143,2023-08-08 22:46:18,2023-12-15 11:28:57,12:46:05,10:08:46,BLFF,Name_OHFAP,SeatTFD,Economy,568.02,Extra Baggage,2085,Confirmed,GatePI,C,ClaimMHY,1.57,0,LOCYKQ,TypeXBQ,Pilot_QNNJ,Crew_MZAL,Yes,Non-Vegetarian,Available,False,True,True,2,No
10,Allegiant Air,2477,2023-03-03 15:28:47,2023-06-17 14:32:46,09:59:21,21:05:19,BKHV,Name_CTCLX,SeatWKW,Economy,162.44,No Extras,672,Confirmed,GateLU,A,ClaimAFS,8.42,0,LOCLPR,TypeQJI,Pilot_KTEW,Crew_AUFL,Yes,No Meal,Available,False,True,False,1,No
10,Allegiant Air,3794,2023-03-23 06:54:41,2023-04-25 01:35:28,17:20:05,02:39:57,BVYY,Name_AHUTY,SeatOQT,Business,411.67,No Extras,0,Pending,GateNU,B,ClaimAYP,9.53,1,LOCLWU,TypeRER,Pilot_NZRG,Crew_EALN,No,Vegetarian,Not Available,False,True,False,1,No
10,Allegiant Air,4886,2023-10-27 04:58:56,2023-12-26 01:28:53,09:54:49,01:48:59,BFTE,Name_EDXUW,SeatNAD,Economy,69.26,No Extras,0,Cancelled,GateOC,B,ClaimAON,8.82,0,LOCDAX,TypePMV,Pilot_GPWE,Crew_JUTT,Yes,Vegetarian,Not Available,False,True,False,2,Yes
10,Allegiant Air,7775,2023-01-31 20:17:24,2023-06-15 15:30:33,03:53:08,21:03:25,BWYW,Name_JROPM,SeatKFT,Economy,67.88,No Extras,1109,Pending,GateHW,A,ClaimEOT,4.28,0,LOCTXI,TypeMHJ,Pilot_QEIH,Crew_QKOR,Yes,Vegan,Not Available,True,False,True,2,Yes
10,Allegiant Air,2112,2023-06-25 21:47:16,2023-07-03 18:09:35,22:03:02,23:05:52,BMBG,Name_RGAGA,SeatPCY,First,611.36,No Extras,0,Pending,GateEL,C,ClaimDUH,10.27,1,LOCLUL,TypeVRH,Pilot_QQQU,Crew_ACWM,Yes,No Meal,Available,True,False,True,2,Yes
10,Allegiant Air,2358,2023-06-08 12:06:09,2023-06-17 21:33:09,19:13:19,23:30:33,BAOP,Name_CUUZC,SeatJCE,Business,896.42,Extra Baggage,0,Cancelled,GateOJ,A,ClaimDJP,5.01,2,LOCXKA,TypeTCG,Pilot_ZAMZ,Crew_KLQZ,Yes,No Meal,Not Available,False,False,True,1,Yes
10,Allegiant Air,5782,2023-03-01 18:06:17,2023-12-25 12:30:44,16:04:13,17:55:56,BZPR,Name_GILTV,SeatAZG,Economy,580.09,Meal,0,Cancelled,GateUB,C,ClaimHWT,7.21,0,LOCGNQ,TypeYAO,Pilot_XSOT,Crew_SREY,Yes,Vegan,Available,True,False,True,1,No
10,Allegiant Air,5154,2023-03-28 05:43:40,2023-05-17 05:41:24,05:12:40,18:16:17,BEHG,Name_QUHJL,SeatDOJ,First,702.94,Meal,0,Cancelled,GateOA,A,ClaimYPK,1.71,1,LOCMGD,TypeKXH,Pilot_ZILR,Crew_OXEK,No,Vegetarian,Available,True,True,True,1,No
10,Allegiant Air,8014,2023-08-17 21:06:31,2023-08-29 13:49:44,03:06:19,05:33:42,BSKC,Name_XJQHH,SeatQAK,Economy,557.71,Meal,0,Confirmed,GateCG,D,ClaimPQT,6.11,1,LOCXOG,TypeTYR,Pilot_ZKIA,Crew_WBWM,No,No Meal,Not Available,False,False,False,1,Yes
10,Allegiant Air,9897,2023-01-17 11:34:39,2023-07-21 10:41:24,07:16:27,18:55:00,BVID,Name_GPTWI,SeatAIT,Business,201.2,Meal,0,Cancelled,GateRH,D,ClaimEJI,10.28,0,LOCQXM,TypeNMK,Pilot_IMIS,Crew_EGAC,Yes,No Meal,Available,True,True,True,2,No
10,Allegiant Air,9642,2023-02-22 22:20:40,2023-08-20 21:57:05,11:53:14,04:34:43,BNQS,Name_IZBCM,SeatWEI,First,864.04,No Extras,3880,Confirmed,GateEG,B,ClaimCQS,5.74,0,LOCERS,TypeUWZ,Pilot_ZXJX,Crew_CRKN,Yes,Non-Vegetarian,Not Available,True,True,False,0,No
10,Allegiant Air,4944,2023-04-27 13:54:18,2023-07-12 08:32:36,22:25:45,07:43:00,BHYP,Name_UFQFP,SeatRCG,First,211.61,Meal,1178,Cancelled,GateBK,C,ClaimTHE,10.27,0,LOCRBP,TypeDEE,Pilot_GENS,Crew_QTJZ,No,No Meal,Not Available,False,True,True,2,No
10,Allegiant Air,8975,2023-02-20 09:05:08,2023-09-03 04:00:26,02:12:11,01:28:21,BNFV,Name_UECTJ,SeatNXC,Economy,729.75,Meal,0,Confirmed,GateRY,A,ClaimRAZ,2.97,2,LOCAKN,TypePPK,Pilot_IRMX,Crew_BUER,Yes,Vegan,Not Available,False,False,True,2,No
10,Allegiant Air,5930,2023-03-13 23:02:50,2023-05-01 14:04:01,04:44:14,02:31:46,BGXO,Name_KCWZG,SeatJXL,First,624.52,Meal,0,Pending,GateRM,B,ClaimQYU,9.64,0,LOCTAE,TypeAMX,Pilot_NENV,Crew_HVSE,Yes,No Meal,Available,True,False,False,0,Yes
10,Allegiant Air,1915,2023-04-29 20:59:31,2023-08-15 15:59:36,21:44:44,06:24:15,BOFJ,Name_CNGRD,SeatFAS,Business,133.46,No Extras,0,Confirmed,GateQZ,D,ClaimGHK,9.34,0,LOCOQK,TypeNQD,Pilot_ZPTE,Crew_SSYA,Yes,Non-Vegetarian,Available,False,False,True,0,Yes
10,Allegiant Air,2235,2023-03-24 06:21:39,2023-11-19 19:22:22,18:21:16,02:58:11,BMCN,Name_GBKKH,SeatFAF,Economy,973.29,Extra Baggage,0,Pending,GateTI,B,ClaimGUG,5.57,0,LOCDWL,TypeOCT,Pilot_CLNN,Crew_LHCV,Yes,Vegan,Available,False,False,False,2,No
10,Allegiant Air,3261,2023-10-08 04:59:40,2023-12-02 14:05:20,14:24:30,02:14:12,BWLN,Name_PLBEH,SeatOKA,Business,342.0,Meal,0,Pending,GateGY,A,ClaimMJJ,11.48,0,LOCKPA,TypeFOB,Pilot_REHD,Crew_RZEL,Yes,Non-Vegetarian,Available,False,False,False,0,No
10,Allegiant Air,7895,2023-03-20 14:59:22,2023-09-01 16:27:22,01:10:26,10:38:26,BAKD,Name_UMMRX,SeatBWX,Business,354.45,Meal,0,Cancelled,GateWD,D,ClaimWSA,7.47,2,LOCQWK,TypeFWP,Pilot_ZHSD,Crew_NBCX,No,Vegetarian,Available,False,True,False,2,No
10,Allegiant Air,9752,2023-03-13 22:34:52,2023-09-06 06:20:44,01:41:34,19:07:50,BAUJ,Name_VTWAT,SeatIYG,First,863.4,Extra Baggage,0,Confirmed,GateIW,D,ClaimXTK,4.85,2,LOCMJY,TypeQLG,Pilot_GGKQ,Crew_DKTZ,No,Vegan,Available,True,False,False,0,Yes
10,Allegiant Air,6757,2023-06-09 01:16:30,2023-12-26 06:30:53,17:04:17,04:17:59,BUCK,Name_MRQHH,SeatRIT,Business,375.57,Extra Baggage,0,Pending,GateUQ,D,ClaimQXM,3.31,0,LOCHKG,TypeUJZ,Pilot_MLTN,Crew_QOOG,No,No Meal,Not Available,False,False,True,2,No
10,Allegiant Air,2502,2023-04-05 00:37:33,2023-12-04 09:09:15,20:18:29,08:29:51,BSCP,Name_VWDME,SeatRTB,Economy,636.03,Extra Baggage,0,Pending,GateCX,A,ClaimGBB,3.28,1,LOCREC,TypeFGR,Pilot_RJMN,Crew_OHRI,Yes,Vegan,Available,True,False,True,0,Yes
10,Allegiant Air,1693,2023-01-23 22:19:55,2023-08-19 16:53:44,06:22:49,14:24:57,BAQD,Name_WEIMI,SeatWXN,First,660.24,Extra Baggage,0,Pending,GateWW,D,ClaimBJZ,1.76,0,LOCRUA,TypeRJJ,Pilot_WLKS,Crew_MJLS,No,Non-Vegetarian,Not Available,True,True,False,0,No
10,Allegiant Air,7973,2023-10-19 18:10:12,2023-10-29 03:47:04,01:04:40,03:57:20,BCYB,Name_FHVRV,SeatUGX,Business,124.71,Meal,0,Confirmed,GateJT,A,ClaimZAY,11.76,2,LOCTUH,TypeIDI,Pilot_CSTJ,Crew_CBXP,Yes,No Meal,Available,True,True,False,0,No
10,Allegiant Air,6127,2023-01-30 20:03:58,2023-05-04 00:13:47,22:26:15,08:09:08,BGIJ,Name_XJKVW,SeatIFG,Business,936.16,Extra Baggage,0,Confirmed,GateWP,C,ClaimQCW,1.92,2,LOCHHQ,TypeMXP,Pilot_LSCM,Crew_XVTE,Yes,No Meal,Not Available,True,False,False,2,No
10,Allegiant Air,8097,2023-08-01 01:41:35,2023-08-17 23:30:00,12:42:57,02:35:49,BTBP,Name_YOZPQ,SeatGAD,First,412.46,No Extras,3301,Cancelled,GateMA,C,ClaimYKI,2.0,1,LOCNGA,TypeAPN,Pilot_LLOP,Crew_DHFP,No,No Meal,Not Available,False,True,True,2,Yes
10,Allegiant Air,5005,2023-08-01 13:44:32,2023-08-30 17:45:23,16:42:52,07:32:02,BGMW,Name_SLZRL,SeatLGF,Business,690.38,No Extras,0,Pending,GateBV,A,ClaimNRB,1.34,2,LOCZIH,TypeECG,Pilot_MNQW,Crew_BNFI,No,Vegetarian,Available,False,True,True,0,No
10,Allegiant Air,6900,2023-06-29 21:42:08,2023-09-13 23:40:39,19:05:39,11:24:07,BBDO,Name_LXHHQ,SeatDUV,Business,352.49,Meal,0,Pending,GateJT,A,ClaimZZK,8.53,1,LOCQAC,TypeAGP,Pilot_YNYO,Crew_QPAV,Yes,Vegan,Not Available,False,False,False,0,No
10,Allegiant Air,4672,2023-09-03 22:51:55,2023-09-14 20:11:21,06:08:10,12:04:51,BUXM,Name_IYMQT,SeatIJJ,Business,942.35,Extra Baggage,1172,Confirmed,GateWI,A,ClaimTFT,7.96,2,LOCBMW,TypeNDU,Pilot_GDHL,Crew_AUJI,Yes,No Meal,Not Available,True,False,False,1,Yes
10,Allegiant Air,7240,2023-06-07 18:01:40,2023-12-20 17:17:38,13:46:42,10:16:54,BXAZ,Name_FXSOX,SeatUTD,Economy,476.6,No Extras,3767,Confirmed,GateEB,C,ClaimNAY,1.14,0,LOCEAM,TypeYYF,Pilot_GNQL,Crew_YTLB,Yes,Vegetarian,Not Available,True,True,False,1,No
10,Allegiant Air,7220,2023-02-27 18:17:09,2023-05-29 20:43:37,05:28:54,01:16:01,BDNR,Name_KRRON,SeatJVZ,First,924.05,No Extras,0,Cancelled,GateRQ,A,ClaimBTA,11.41,2,LOCEBL,TypeXID,Pilot_WOLQ,Crew_UDNW,No,Vegan,Not Available,True,True,True,0,Yes
10,Allegiant Air,3796,2023-04-07 15:47:07,2023-06-01 05:39:15,17:08:44,04:52:20,BOLM,Name_WWKZO,SeatHUX,Business,670.7,Extra Baggage,0,Confirmed,GateNG,C,ClaimYEY,9.72,1,LOCOKJ,TypeEWN,Pilot_VXYW,Crew_RGWM,No,Vegetarian,Not Available,True,False,False,1,Yes
10,Allegiant Air,9100,2023-04-06 17:45:46,2023-07-16 03:10:18,11:13:54,11:59:15,BRMW,Name_YWQZK,SeatPCO,Business,299.97,Extra Baggage,0,Pending,GateCH,D,ClaimPYE,1.81,0,LOCDTE,TypeCDS,Pilot_FZPJ,Crew_ETTQ,Yes,Non-Vegetarian,Not Available,False,False,False,0,Yes
10,Allegiant Air,4311,2023-02-01 16:39:09,2023-03-05 09:02:10,00:12:23,14:43:33,BXZD,Name_WKFXC,SeatLCD,First,385.5,Meal,0,Cancelled,GateME,B,ClaimMHM,8.78,0,LOCUYW,TypeONV,Pilot_WXAB,Crew_GSVK,Yes,Vegetarian,Available,False,True,True,2,No
10,Allegiant Air,7781,2023-04-16 17:55:18,2023-07-31 22:58:39,04:11:49,12:36:17,BANQ,Name_NSVPB,SeatQAG,Business,290.57,Meal,0,Confirmed,GateMA,C,ClaimDPG,10.55,2,LOCCWP,TypeFTT,Pilot_OQEP,Crew_TGSE,No,Vegan,Available,False,False,False,2,Yes
10,Allegiant Air,1300,2023-01-10 00:42:46,2023-12-24 09:41:36,01:41:29,08:09:11,BLHF,Name_VVPHE,SeatNUN,First,542.91,Extra Baggage,0,Pending,GateMJ,C,ClaimCVN,2.29,0,LOCCJQ,TypeTJX,Pilot_ZWFF,Crew_XQGM,No,Vegetarian,Not Available,False,True,False,0,Yes
10,Allegiant Air,7854,2023-06-15 13:43:47,2023-08-23 16:17:49,15:20:23,13:42:32,BECL,Name_RYUTK,SeatSKW,First,139.47,No Extras,3018,Cancelled,GateEO,D,ClaimMWW,6.71,2,LOCJJW,TypeCFW,Pilot_DAHP,Crew_SKJD,No,Vegan,Available,True,True,True,2,No
10,Allegiant Air,9431,2023-10-20 22:31:50,2023-11-02 15:44:38,13:47:38,08:05:05,BQFN,Name_QJOXA,SeatJTW,First,694.53,Meal,0,Confirmed,GateZQ,C,ClaimLGO,1.81,2,LOCNIY,TypeSCI,Pilot_HCDK,Crew_LGFV,No,Vegetarian,Available,True,True,False,2,No
10,Allegiant Air,7621,2023-07-14 07:57:11,2023-12-21 07:10:32,11:13:45,13:24:41,BTQY,Name_DIJQJ,SeatJVT,Economy,511.39,Meal,0,Cancelled,GateTM,A,ClaimSXD,7.26,2,LOCONU,TypeEVA,Pilot_QGTM,Crew_LJWA,No,Vegan,Available,False,False,False,0,Yes
10,Allegiant Air,7406,2023-06-02 04:12:05,2023-09-19 06:34:39,01:14:05,01:43:35,BTMV,Name_OHQOJ,SeatTRE,Business,201.67,No Extras,1898,Confirmed,GateEM,D,ClaimRZD,11.89,1,LOCNVW,TypeQPM,Pilot_ZLKF,Crew_YTIS,Yes,Vegetarian,Not Available,False,False,True,2,Yes
10,Allegiant Air,4285,2023-02-27 22:55:21,2023-05-03 19:44:12,18:41:06,23:53:49,BUGN,Name_YCRLM,SeatOHG,Business,97.15,No Extras,0,Confirmed,GateSL,C,ClaimIMV,1.92,0,LOCGXO,TypeXGH,Pilot_KYMD,Crew_ZZHN,No,No Meal,Available,True,False,False,1,Yes
10,Allegiant Air,1149,2023-05-25 23:52:08,2023-09-25 16:59:37,01:00:12,17:12:44,BZVD,Name_LSFUT,SeatDKK,First,303.27,Meal,3400,Confirmed,GateKP,C,ClaimIEM,1.56,1,LOCORQ,TypeIAQ,Pilot_UZTX,Crew_GGVP,Yes,No Meal,Not Available,False,True,True,1,No
10,Allegiant Air,3315,2023-02-23 10:41:43,2023-10-08 17:52:13,01:39:09,17:20:23,BUJR,Name_TJJKR,SeatBXG,First,391.74,Extra Baggage,0,Confirmed,GateLQ,C,ClaimGMN,3.15,2,LOCKTE,TypeEBP,Pilot_ZRFC,Crew_RQQO,Yes,Vegetarian,Available,False,True,False,2,No
10,Allegiant Air,2928,2023-06-10 10:43:30,2023-09-25 11:45:18,13:40:21,15:59:25,BWKE,Name_WVKNQ,SeatPLX,First,738.07,Meal,0,Pending,GateQI,D,ClaimYEF,5.53,0,LOCBRB,TypeGJF,Pilot_RWPW,Crew_FZIA,No,Non-Vegetarian,Available,True,True,True,2,No
10,Allegiant Air,8670,2023-04-13 08:04:15,2023-10-08 10:15:41,08:18:23,10:49:18,BDMR,Name_LSFKM,SeatIRB,Business,782.18,Extra Baggage,0,Confirmed,GateOI,B,ClaimTVK,11.87,2,LOCWKU,TypeYET,Pilot_OKYI,Crew_FSRP,No,Vegan,Not Available,True,False,True,2,Yes
10,Allegiant Air,3799,2023-01-27 11:58:47,2023-06-24 10:56:52,05:42:57,19:38:48,BMKN,Name_UHCZA,SeatUQF,Economy,177.71,Extra Baggage,2927,Confirmed,GateIK,A,ClaimITI,4.63,0,LOCGTV,TypeQRQ,Pilot_HVPY,Crew_BCAP,No,No Meal,Available,False,True,True,1,No
10,Allegiant Air,5276,2023-04-29 04:49:59,2023-12-19 01:57:48,08:29:55,07:34:17,BGHH,Name_HNSNF,SeatAYC,First,279.33,Meal,0,Confirmed,GatePR,D,ClaimGSK,10.32,0,LOCTUJ,TypeMEI,Pilot_IZUY,Crew_WKAI,No,Vegetarian,Not Available,True,False,False,1,No
10,Allegiant Air,2781,2023-08-18 09:54:11,2023-11-01 15:42:27,12:48:14,11:15:10,BBJN,Name_RDYPT,SeatVSN,Economy,516.5,Extra Baggage,0,Confirmed,GateUH,B,ClaimSCE,6.85,2,LOCHBM,TypeCGI,Pilot_SJUL,Crew_LOJP,No,Vegan,Available,True,False,True,2,No
10,Allegiant Air,1719,2023-04-28 12:06:35,2023-12-28 08:48:15,02:14:26,13:40:33,BFDN,Name_TZFRQ,SeatPTG,Economy,411.17,Meal,3289,Cancelled,GateXP,C,ClaimXGP,6.56,2,LOCRCR,TypeQWZ,Pilot_ARTX,Crew_IJVB,Yes,Non-Vegetarian,Not Available,False,True,False,1,No
10,Allegiant Air,5139,2023-01-23 13:44:51,2023-09-28 02:59:20,08:13:10,10:48:30,BRVP,Name_IJLYM,SeatKGH,Economy,257.67,Extra Baggage,0,Confirmed,GateLK,C,ClaimKQE,4.91,1,LOCIUT,TypeHZV,Pilot_ZIKR,Crew_PYQZ,No,Non-Vegetarian,Available,False,True,False,2,No
10,Allegiant Air,9330,2023-09-05 20:57:33,2023-11-03 15:53:24,06:32:47,08:15:56,BTSK,Name_XRFUT,SeatKXO,First,184.1,Meal,0,Pending,GateOV,C,ClaimPQS,7.81,1,LOCAXK,TypeSHN,Pilot_GSCW,Crew_FRKH,No,Vegan,Not Available,False,False,False,2,Yes
10,Allegiant Air,8858,2023-02-26 10:52:10,2023-04-12 05:38:04,15:25:16,14:56:00,BRQM,Name_PALOE,SeatLVX,First,750.6,Extra Baggage,0,Pending,GateKZ,A,ClaimQBL,8.07,0,LOCYOH,TypeJPY,Pilot_HFVH,Crew_NMCM,No,Non-Vegetarian,Not Available,True,False,True,0,Yes
10,Allegiant Air,3807,2023-10-06 09:41:45,2023-10-19 16:57:53,07:04:34,23:36:52,BWKW,Name_EXQGY,SeatUUI,First,544.55,Meal,0,Confirmed,GateAA,A,ClaimMYP,1.38,1,LOCADB,TypeXWS,Pilot_ZFUP,Crew_QTID,No,Vegan,Available,True,False,True,1,Yes
10,Allegiant Air,8232,2023-05-25 03:48:08,2023-06-03 20:35:54,00:03:27,11:52:14,BBTZ,Name_PLNPT,SeatHRG,Economy,493.1,Meal,0,Confirmed,GateFR,D,ClaimZIO,6.4,0,LOCWAL,TypeSJK,Pilot_OZFH,Crew_LTKM,Yes,Non-Vegetarian,Not Available,True,False,True,1,No
10,Allegiant Air,4872,2023-08-09 01:58:13,2023-10-08 12:10:50,05:11:36,19:01:58,BEEO,Name_JUKCL,SeatBYX,Economy,455.79,No Extras,1624,Cancelled,GateAD,B,ClaimCZC,5.61,0,LOCUEZ,TypeHTT,Pilot_EKFH,Crew_WZUU,No,Non-Vegetarian,Not Available,True,False,True,2,No
10,Allegiant Air,5394,2023-02-18 23:53:45,2023-04-16 20:48:04,03:42:21,06:36:39,BHGD,Name_FDFAA,SeatZXC,Business,858.36,Meal,2351,Cancelled,GateOK,A,ClaimDYC,1.55,1,LOCUZI,TypeDFM,Pilot_AHMF,Crew_HBZK,Yes,Vegetarian,Available,False,False,False,0,No
10,Allegiant Air,1561,2023-07-19 17:05:16,2023-09-16 15:43:09,03:32:36,03:58:22,BGFC,Name_KMCVU,SeatHJZ,First,829.54,Meal,0,Confirmed,GateCV,A,ClaimKZU,9.09,2,LOCRYB,TypeCFN,Pilot_DDHO,Crew_ZSJP,Yes,Non-Vegetarian,Available,True,False,False,0,Yes
10,Allegiant Air,1589,2023-02-11 23:32:44,2023-12-22 00:16:57,00:01:22,20:51:27,BPPE,Name_VYTGC,SeatNDV,First,111.7,Meal,0,Pending,GateBU,D,ClaimIZB,8.03,1,LOCYSX,TypePZK,Pilot_UWPS,Crew_MKIE,No,Vegetarian,Not Available,False,False,False,2,No
10,Allegiant Air,2055,2023-03-04 02:17:44,2023-10-12 05:48:00,07:19:19,00:59:01,BOOR,Name_BMHXY,SeatZDG,First,624.06,Extra Baggage,0,Pending,GateUH,A,ClaimGZI,3.09,2,LOCWEN,TypeVZE,Pilot_BUKO,Crew_CVTV,Yes,Vegan,Available,True,True,False,1,Yes
10,Allegiant Air,2419,2023-01-30 14:22:39,2023-12-13 12:37:57,15:04:44,02:20:29,BNYJ,Name_TNZZB,SeatGNG,Business,119.21,Meal,4941,Cancelled,GateRJ,A,ClaimVZB,8.39,1,LOCQPG,TypeNEP,Pilot_JCKS,Crew_IKWM,Yes,Non-Vegetarian,Available,True,False,True,1,Yes
10,Allegiant Air,2780,2023-03-24 16:13:02,2023-06-24 07:08:09,21:14:34,06:58:11,BKNM,Name_PWGPM,SeatENV,Economy,123.9,No Extras,0,Confirmed,GatePB,B,ClaimNCR,6.28,2,LOCZCN,TypeWGD,Pilot_YWTK,Crew_CQXL,No,Vegetarian,Available,True,False,True,1,Yes
10,Allegiant Air,8541,2023-06-05 23:55:58,2023-07-02 17:44:32,05:26:53,18:06:09,BMGU,Name_AQQJR,SeatFVF,First,963.43,No Extras,0,Confirmed,GateNK,C,ClaimLYH,2.5,1,LOCSXW,TypeWFK,Pilot_MGIM,Crew_HZDT,Yes,No Meal,Available,True,True,False,0,No
10,Allegiant Air,5925,2023-07-14 17:34:50,2023-08-01 05:37:01,09:02:54,18:27:51,BNJE,Name_HTBTH,SeatCMF,Business,84.65,Extra Baggage,0,Confirmed,GateNQ,C,ClaimWYU,3.34,0,LOCQHS,TypeZBB,Pilot_LAIX,Crew_TPUB,Yes,Vegan,Available,True,False,True,0,No
10,Allegiant Air,2568,2023-01-28 02:41:57,2023-02-01 08:54:59,07:23:51,07:18:59,BSIC,Name_EGOSV,SeatFLP,Economy,437.25,Extra Baggage,0,Confirmed,GateBN,C,ClaimZMP,2.21,1,LOCWWH,TypeNSE,Pilot_HBFS,Crew_VXYT,Yes,Vegan,Not Available,False,True,False,1,Yes
10,Allegiant Air,9502,2023-04-18 18:14:51,2023-09-01 02:30:32,05:04:14,15:36:25,BRCX,Name_QMPSL,SeatVTV,Business,601.9,Extra Baggage,2521,Confirmed,GateAY,A,ClaimGXX,11.95,0,LOCGSD,TypeJKW,Pilot_WTTY,Crew_QFCL,No,Vegan,Not Available,False,True,False,2,No
10,Allegiant Air,4501,2023-10-04 20:30:26,2023-10-06 02:10:49,13:05:50,01:14:24,BQJH,Name_ZUAEV,SeatAYW,Economy,515.78,No Extras,0,Pending,GateMM,C,ClaimSVP,2.84,1,LOCHMD,TypeZJX,Pilot_KSOB,Crew_SXYN,No,Vegetarian,Available,True,True,True,1,No
10,Allegiant Air,8639,2023-04-08 11:11:40,2023-07-31 17:09:03,18:11:03,01:05:53,BBYE,Name_VIZUW,SeatEXE,Business,538.36,Meal,0,Cancelled,GateYB,B,ClaimZUF,6.53,1,LOCCOV,TypeGZG,Pilot_VYZB,Crew_JGJH,No,Non-Vegetarian,Not Available,True,True,True,0,Yes
10,Allegiant Air,6061,2023-07-16 23:25:11,2023-07-30 05:59:56,04:13:54,02:53:12,BLOB,Name_NORLZ,SeatEMX,Economy,828.86,Meal,3665,Cancelled,GateRN,D,ClaimQRL,8.69,2,LOCFBF,TypeFID,Pilot_YFXA,Crew_ZLTH,Yes,Vegan,Available,True,True,True,2,No
10,Allegiant Air,6136,2023-02-08 12:06:33,2023-11-23 01:31:48,01:05:11,00:16:32,BQIQ,Name_EIPFC,SeatSWM,Economy,321.09,Meal,0,Pending,GateUK,B,ClaimZAQ,4.71,1,LOCQWG,TypeQEQ,Pilot_FCYH,Crew_QQNH,No,Vegetarian,Not Available,False,False,False,1,No
10,Allegiant Air,2768,2023-03-04 14:56:47,2023-03-15 00:40:23,23:40:11,22:58:14,BRPX,Name_SHLEL,SeatOUZ,Economy,348.84,No Extras,0,Confirmed,GateGN,A,ClaimZFF,10.63,2,LOCSBH,TypeHPY,Pilot_GHTP,Crew_BGPN,No,Vegetarian,Available,True,True,False,1,No
10,Allegiant Air,2405,2023-02-01 18:07:31,2023-10-29 13:02:59,08:37:13,16:37:17,BAEA,Name_WSMPL,SeatEHG,Business,560.05,No Extras,0,Cancelled,GateZI,A,ClaimROK,8.03,1,LOCGTK,TypeMAM,Pilot_NQWK,Crew_OOGN,No,Vegan,Available,False,False,False,0,No
10,Allegiant Air,5049,2023-03-09 02:54:44,2023-12-18 02:43:32,01:28:51,04:16:22,BTTG,Name_NWRIL,SeatPGI,First,135.05,Meal,0,Confirmed,GateWI,A,ClaimEIV,4.17,1,LOCIET,TypeYFS,Pilot_KBKQ,Crew_QZAW,Yes,Vegan,Available,True,False,False,2,No
